CustomerID,Recency,Frequency,Monetary,AvgBasketValue,CategoryDiversity,TotalItems,Cluster,SegmentName,IsOutlier
15955,24,14,4416.26,315.44714285714286,137,2135,3,Champions / VIP,False
15957,32,1,428.89,428.89000000000004,40,211,0,Recent / Promising,False
15958,74,1,104.35,104.35,7,33,1,At risk / Lapsed,False
15963,20,2,470.76,235.38000000000002,26,298,0,Recent / Promising,False
15965,17,4,845.64,211.41,88,453,2,Loyal / Core,False
15967,23,2,418.83,209.415,73,211,0,Recent / Promising,False
15969,3,3,666.1,222.0333333333333,20,124,0,Recent / Promising,False
15970,304,1,314.1,314.1,11,116,1,At risk / Lapsed,False
15971,18,12,4194.9,349.575,9,1716,3,Champions / VIP,False
15973,367,1,307.82000000000005,307.82,4,106,1,At risk / Lapsed,False
15974,39,7,3442.15,491.7357142857143,141,2262,2,Loyal / Core,False
15975,84,1,371.01,371.01,24,243,1,At risk / Lapsed,False
15976,165,2,430.94,215.47,83,277,1,At risk / Lapsed,False
15977,17,2,1054.73,527.365,48,1016,0,Recent / Promising,False
15978,77,1,1098.78,1098.78,49,888,1,At risk / Lapsed,False
15980,89,3,2398.86,799.6199999999999,40,1560,2,Loyal / Core,False
15981,25,8,3408.48,426.06,53,1866,3,Champions / VIP,False
15983,22,4,1475.02,368.755,82,892,2,Loyal / Core,False
15984,3,10,2837.67,283.767,217,1843,3,Champions / VIP,False
15985,123,2,1142.42,571.2099999999999,29,1086,2,Loyal / Core,False
15986,30,1,168.12,168.11999999999998,14,268,0,Recent / Promising,False
15987,12,7,1451.28,207.32571428571427,110,1556,3,Champions / VIP,False
15988,19,1,158.03,158.03,26,181,0,Recent / Promising,False
15990,44,2,792.11,396.05500000000006,52,443,2,Loyal / Core,False
15992,4,1,41.989999999999995,41.989999999999995,3,17,0,Recent / Promising,True
15993,9,7,2788.87,398.40999999999997,334,2045,3,Champions / VIP,False
15994,55,1,427.07,427.07000000000005,31,177,1,At risk / Lapsed,False
15996,88,6,1060.68,176.78,103,384,2,Loyal / Core,False
15998,37,5,3089.97,617.9939999999999,370,2041,2,Loyal / Core,False
16000,3,3,12393.7,4131.233333333333,9,5110,3,Champions / VIP,False
16003,30,5,2735.37,547.074,82,1185,2,Loyal / Core,False
16005,12,4,615.39,153.84750000000003,173,300,0,Recent / Promising,False
16006,211,1,101.4,101.4,8,84,1,At risk / Lapsed,False
16007,48,4,1701.94,425.485,221,1393,2,Loyal / Core,False
16008,24,3,478.78,159.59333333333333,29,323,0,Recent / Promising,False
16009,22,4,992.71,248.17750000000004,68,378,2,Loyal / Core,False
16010,246,3,407.5,135.83333333333334,62,210,1,At risk / Lapsed,False
16011,8,16,3362.71,210.16937499999997,99,2042,3,Champions / VIP,False
16012,35,3,1415.29,471.7633333333333,87,799,2,Loyal / Core,False
16013,4,47,37130.6,790.012765957447,30,15536,3,Champions / VIP,True
16014,38,3,662.38,220.79333333333338,123,265,2,Loyal / Core,False
16015,4,3,705.1,235.03333333333333,145,908,0,Recent / Promising,False
16016,3,8,1508.76,188.59500000000003,156,620,3,Champions / VIP,False
16017,47,1,211.88,211.88,26,102,1,At risk / Lapsed,False
16018,39,2,408.90000000000003,204.45000000000002,26,190,0,Recent / Promising,False
16019,47,9,3786.2400000000002,420.6933333333333,133,1733,2,Loyal / Core,False
16020,17,3,851.01,283.67,42,487,0,Recent / Promising,False
16022,260,1,628.28,628.2800000000002,68,261,1,At risk / Lapsed,False
16023,46,3,719.81,239.93666666666664,90,358,2,Loyal / Core,False
16024,12,1,245.96,245.96,60,378,0,Recent / Promising,False
16025,30,1,439.65999999999997,439.65999999999997,28,338,0,Recent / Promising,False
16026,43,1,236.09,236.09,30,243,1,At risk / Lapsed,False
16027,92,6,934.62,155.76999999999998,11,1147,2,Loyal / Core,False
16029,39,62,72882.09,1175.5175806451612,43,40207,3,Champions / VIP,True
16030,310,1,331.24,331.24,28,283,1,At risk / Lapsed,False
16031,92,2,548.94,274.47,91,423,1,At risk / Lapsed,False
16033,6,20,8816.4,440.82,538,3539,3,Champions / VIP,False
16034,196,3,437.7,145.89999999999998,18,242,1,At risk / Lapsed,False
16036,87,2,758.92,379.4599999999999,55,716,2,Loyal / Core,False
16037,270,3,855.02,285.0066666666667,37,428,1,At risk / Lapsed,False
16038,8,3,471.78000000000003,157.26,24,244,0,Recent / Promising,False
16040,65,3,1313.55,437.8500000000001,57,684,2,Loyal / Core,False
16041,31,3,3166.4,1055.4666666666667,6,1584,2,Loyal / Core,False
16042,22,5,1197.27,239.45400000000004,68,755,2,Loyal / Core,False
16043,38,4,773.99,193.4975,30,503,2,Loyal / Core,False
16045,120,4,1340.7,335.175,71,897,2,Loyal / Core,False
16048,373,2,256.44,128.22000000000003,8,144,1,At risk / Lapsed,False
16049,40,3,1111.79,370.59666666666664,248,793,2,Loyal / Core,False
16050,174,1,137.9,137.89999999999998,10,278,1,At risk / Lapsed,False
16052,54,1,362.06,362.05999999999995,34,282,1,At risk / Lapsed,False
16053,33,2,1511.95,755.9750000000001,81,1793,2,Loyal / Core,False
16054,145,1,783.9,783.9000000000001,70,380,1,At risk / Lapsed,False
16055,221,1,134.8,134.8,8,22,1,At risk / Lapsed,False
16056,45,1,664.85,664.85,66,347,0,Recent / Promising,False
16057,16,7,2263.12,323.30285714285714,109,863,3,Champions / VIP,False
16059,66,6,1459.8600000000001,243.31000000000003,126,643,2,Loyal / Core,False
16062,10,4,1153.62,288.405,50,800,0,Recent / Promising,False
16063,260,1,335.32,335.32000000000005,23,262,1,At risk / Lapsed,False
16065,365,1,372.09,372.09,71,231,1,At risk / Lapsed,False
16066,17,5,1521.87,304.3740000000001,77,936,2,Loyal / Core,False
16070,22,2,852.15,426.075,32,457,0,Recent / Promising,False
16071,45,1,326.24,326.24,21,180,1,At risk / Lapsed,False
16072,288,1,584.3199999999999,584.32,23,140,1,At risk / Lapsed,False
16073,297,1,122.39999999999999,122.39999999999999,1,48,1,At risk / Lapsed,False
16076,3,10,2234.73,223.473,71,1435,3,Champions / VIP,False
16078,284,1,79.2,79.2,1,16,1,At risk / Lapsed,False
16079,17,3,1352.0,450.66666666666674,18,864,2,Loyal / Core,False
16080,82,2,217.16,108.58000000000001,10,128,1,At risk / Lapsed,False
16081,56,5,2806.9,561.3799999999999,175,1477,2,Loyal / Core,False
16083,101,2,1317.62,658.81,31,908,2,Loyal / Core,False
16084,299,1,436.18,436.18,38,216,1,At risk / Lapsed,False
16085,23,5,981.51,196.302,123,636,2,Loyal / Core,False
16086,59,5,1121.39,224.27799999999996,24,511,2,Loyal / Core,False
16091,155,2,315.06,157.53,16,154,1,At risk / Lapsed,False
16092,115,3,817.86,272.62,37,628,2,Loyal / Core,False
16093,107,1,17.0,17.0,1,20,1,At risk / Lapsed,True
16094,12,4,1078.23,269.55749999999995,48,647,2,Loyal / Core,False
16096,264,1,320.62,320.62,12,155,1,At risk / Lapsed,False
16097,240,1,185.04999999999998,185.05,10,87,1,At risk / Lapsed,False
16098,88,7,2005.63,286.5185714285714,34,613,2,Loyal / Core,False
16099,50,3,731.9,243.96666666666658,29,434,2,Loyal / Core,False
16101,71,1,1290.7,1290.6999999999998,76,757,2,Loyal / Core,False
16102,42,3,1842.14,614.0466666666667,41,942,2,Loyal / Core,False
16103,7,6,1429.64,238.2733333333333,30,558,3,Champions / VIP,False
16104,62,1,302.36,302.36,28,123,1,At risk / Lapsed,False
16105,249,1,336.96,336.96,13,330,1,At risk / Lapsed,False
16106,66,1,108.38,108.38,6,74,1,At risk / Lapsed,False
16107,18,7,3204.1600000000003,457.7371428571428,16,1176,3,Champions / VIP,False
16108,85,1,842.5,842.5,48,615,1,At risk / Lapsed,False
16109,219,2,611.88,305.94000000000005,18,612,1,At risk / Lapsed,False
16110,45,3,1337.48,445.82666666666665,283,733,2,Loyal / Core,False
16112,143,4,195.73999999999998,48.935,15,574,1,At risk / Lapsed,False
16113,183,1,161.38,161.38,30,176,1,At risk / Lapsed,False
16114,171,1,135.75000000000003,135.75000000000003,8,43,1,At risk / Lapsed,False
16115,10,8,1667.97,208.49625,169,1001,3,Champions / VIP,False
16116,212,1,612.78,612.7800000000001,34,248,1,At risk / Lapsed,False
16117,190,1,232.21,232.21,30,130,1,At risk / Lapsed,False
16119,8,2,423.36,211.68,14,240,0,Recent / Promising,False
16120,59,4,1309.14,327.285,26,878,2,Loyal / Core,False
16121,57,2,867.11,433.55499999999995,170,586,2,Loyal / Core,False
16122,73,4,684.4200000000001,171.105,26,1128,2,Loyal / Core,False
16123,52,1,307.78,307.78000000000003,16,170,1,At risk / Lapsed,False
16124,317,1,249.0,249.0,11,48,1,At risk / Lapsed,False
16125,367,1,289.35,289.35,13,124,1,At risk / Lapsed,False
16126,29,4,6287.77,1571.9425,57,2125,2,Loyal / Core,False
16127,39,1,656.25,656.25,40,323,0,Recent / Promising,False
16128,18,5,1880.22,376.044,76,988,2,Loyal / Core,False
16131,52,6,3506.54,584.4233333333335,55,1802,2,Loyal / Core,False
16133,4,33,14589.04,442.0921212121212,219,8887,3,Champions / VIP,True
16134,22,2,618.09,309.045,34,371,0,Recent / Promising,False
16135,263,1,517.55,517.5500000000001,21,209,1,At risk / Lapsed,False
16136,60,3,709.38,236.46000000000006,35,440,2,Loyal / Core,False
16139,19,3,635.41,211.80333333333337,25,330,0,Recent / Promising,False
16140,66,2,725.18,362.59000000000003,32,730,2,Loyal / Core,False
16141,88,1,620.4,620.4,30,238,1,At risk / Lapsed,False
16142,250,1,535.34,535.3399999999999,37,422,1,At risk / Lapsed,False
16143,3,6,2424.94,404.1566666666667,75,919,3,Champions / VIP,False
16144,247,1,175.2,175.2,1,16,1,At risk / Lapsed,False
16145,9,11,3799.4900000000002,345.40818181818184,134,3123,3,Champions / VIP,False
16146,157,3,734.13,244.70999999999995,26,427,2,Loyal / Core,False
16147,134,1,375.0,374.99999999999994,22,246,1,At risk / Lapsed,False
16148,296,1,76.32000000000001,76.32000000000001,1,72,1,At risk / Lapsed,False
16149,5,2,280.52,140.26000000000002,18,308,0,Recent / Promising,False
16150,43,5,2053.02,410.604,91,1047,2,Loyal / Core,False
16152,269,1,1829.04,1829.0399999999997,29,642,1,At risk / Lapsed,False
16153,50,5,1824.23,364.846,78,1073,2,Loyal / Core,False
16156,9,9,3122.04,346.8933333333333,108,1308,3,Champions / VIP,False
16157,16,3,656.69,218.89666666666665,12,347,0,Recent / Promising,False
16159,282,1,348.2,348.2000000000001,14,236,1,At risk / Lapsed,False
16160,65,2,1025.44,512.72,20,1162,2,Loyal / Core,False
16161,2,19,5575.56,293.45052631578943,286,2599,3,Champions / VIP,False
16162,252,1,37.4,37.4,2,4,1,At risk / Lapsed,False
16163,232,2,856.6,428.30000000000007,5,192,1,At risk / Lapsed,False
16164,17,3,822.48,274.16,27,433,0,Recent / Promising,False
16168,11,27,3787.6,140.2814814814815,57,1892,3,Champions / VIP,False
16169,8,4,1822.97,455.74250000000006,71,1325,2,Loyal / Core,False
16170,51,6,1885.05,314.17500000000007,106,1770,2,Loyal / Core,False
16171,59,1,73.2,73.2,3,24,1,At risk / Lapsed,False
16172,95,5,1140.21,228.04200000000006,52,787,2,Loyal / Core,False
16173,16,6,1418.32,236.38666666666666,70,575,2,Loyal / Core,False
16174,126,3,1009.5500000000001,336.51666666666665,19,651,2,Loyal / Core,False
16175,94,4,1037.59,259.39750000000004,45,533,2,Loyal / Core,False
16177,50,1,331.95,331.95,15,95,1,At risk / Lapsed,False
16178,138,1,197.9,197.9,8,94,1,At risk / Lapsed,False
16179,61,1,215.83,215.83,11,99,1,At risk / Lapsed,False
16180,100,8,10254.18,1281.7725,90,5867,2,Loyal / Core,False
16181,73,1,305.54,305.5400000000001,11,152,1,At risk / Lapsed,False
16182,72,4,6617.65,1654.4125,17,3791,2,Loyal / Core,False
16183,67,1,338.71000000000004,338.7100000000001,15,113,1,At risk / Lapsed,False
16184,64,6,1158.79,193.13166666666666,26,561,2,Loyal / Core,False
16185,17,2,529.41,264.70500000000004,31,260,0,Recent / Promising,False
16186,23,12,4006.94,333.9116666666667,87,3020,3,Champions / VIP,False
16187,32,15,6911.4400000000005,460.7626666666667,160,5048,3,Champions / VIP,False
16188,45,4,981.86,245.46499999999997,65,782,2,Loyal / Core,False
16189,16,2,215.48,107.73999999999998,9,134,0,Recent / Promising,False
16190,40,1,215.08,215.08,6,88,1,At risk / Lapsed,False
16191,3,13,5180.52,398.5015384615385,65,3351,3,Champions / VIP,False
16193,237,1,314.45,314.45000000000005,19,219,1,At risk / Lapsed,False
16198,75,1,400.68,400.68,14,128,1,At risk / Lapsed,False
16200,4,2,1080.6200000000001,540.31,149,523,0,Recent / Promising,False
16201,3,4,1863.47,465.86750000000006,74,1286,3,Champions / VIP,False
16202,361,1,365.27,365.27,18,191,1,At risk / Lapsed,False
16203,59,4,592.9,148.225,27,262,2,Loyal / Core,False
16204,23,1,405.71,405.71,45,231,0,Recent / Promising,False
16205,31,4,754.78,188.695,72,513,2,Loyal / Core,False
16206,55,4,537.0600000000001,134.26500000000001,52,272,2,Loyal / Core,False
16207,25,1,394.38,394.38,19,140,0,Recent / Promising,False
16208,45,2,664.26,332.13,61,333,0,Recent / Promising,False
16209,89,5,2262.62,452.5239999999999,37,1179,2,Loyal / Core,False
16210,2,17,21076.3,1239.7823529411767,73,7558,3,Champions / VIP,True
16211,89,1,547.02,547.0200000000001,23,154,1,At risk / Lapsed,False
16212,19,2,690.34,345.16999999999996,40,244,0,Recent / Promising,False
16213,79,1,159.0,159.0,6,48,1,At risk / Lapsed,False
16214,171,3,1062.75,354.25,36,420,2,Loyal / Core,False
16215,81,1,242.35,242.35000000000002,14,104,1,At risk / Lapsed,False
16216,267,1,914.9300000000001,914.9299999999998,37,254,1,At risk / Lapsed,False
16217,235,2,304.25,152.12500000000003,13,91,1,At risk / Lapsed,False
16218,30,7,3084.68,440.6685714285714,56,2088,2,Loyal / Core,False
16221,37,3,864.86,288.2866666666667,90,717,2,Loyal / Core,False
16222,318,1,846.72,846.72,120,365,1,At risk / Lapsed,False
16224,57,4,1295.3,323.825,90,1116,2,Loyal / Core,False
16225,45,5,1096.32,219.26400000000004,109,493,2,Loyal / Core,False
16226,203,3,255.12,85.04,6,192,1,At risk / Lapsed,False
16227,225,1,314.22,314.22,6,90,1,At risk / Lapsed,False
16229,87,2,1010.6,505.2999999999999,46,318,2,Loyal / Core,False
16230,190,2,542.03,271.015,32,365,1,At risk / Lapsed,False
16232,44,4,990.88,247.71999999999997,24,550,2,Loyal / Core,False
16233,71,3,536.6800000000001,178.89333333333332,22,174,2,Loyal / Core,False
16235,41,4,857.31,214.32749999999996,41,329,2,Loyal / Core,False
16236,78,1,432.2,432.19999999999993,20,184,1,At risk / Lapsed,False
16239,57,2,414.2,207.1,18,228,1,At risk / Lapsed,False
16240,24,2,3718.8,1859.4,126,1641,2,Loyal / Core,False
16241,10,13,2607.87,200.60538461538465,347,1453,3,Champions / VIP,False
16242,8,7,3603.21,514.7442857142858,184,1982,3,Champions / VIP,False
16243,34,2,409.1,204.55,49,110,0,Recent / Promising,False
16244,212,2,1522.75,761.375,88,855,2,Loyal / Core,False
16245,24,3,1413.66,471.22,80,1014,2,Loyal / Core,False
16247,170,1,114.56,114.56,16,182,1,At risk / Lapsed,False
16248,62,1,152.94,152.94,7,78,1,At risk / Lapsed,False
16249,53,5,1800.07,360.014,67,950,2,Loyal / Core,False
16250,261,2,389.44,194.72,22,208,1,At risk / Lapsed,False
16253,67,2,3683.86,1841.9299999999998,114,3233,2,Loyal / Core,False
16255,17,8,2619.91,327.48875,146,1767,3,Champions / VIP,False
16256,267,1,752.4300000000001,752.4300000000002,13,581,1,At risk / Lapsed,False
16257,177,1,46.95,46.95,2,2,1,At risk / Lapsed,False
16258,45,5,5203.51,1040.7020000000002,111,2994,2,Loyal / Core,False
16260,51,1,1035.45,1035.45,18,311,0,Recent / Promising,False
16261,17,4,746.83,186.7075,98,306,0,Recent / Promising,False
16265,9,9,5447.0,605.2222222222222,164,2646,3,Champions / VIP,False
16266,74,7,861.89,123.12714285714284,44,398,2,Loyal / Core,False
16268,71,2,667.65,333.82500000000005,45,533,2,Loyal / Core,False
16270,353,1,1141.24,1141.2399999999996,54,688,1,At risk / Lapsed,False
16271,16,4,1414.24,353.56000000000006,88,1037,2,Loyal / Core,False
16272,117,1,411.7,411.7,25,224,1,At risk / Lapsed,False
16274,373,1,337.75,337.74999999999994,63,153,1,At risk / Lapsed,False
16275,197,1,559.87,559.87,33,336,1,At risk / Lapsed,False
16276,177,1,810.6000000000001,810.6000000000001,6,420,1,At risk / Lapsed,False
16278,100,1,566.38,566.38,23,114,1,At risk / Lapsed,False
16279,21,3,1509.58,503.1933333333334,102,1054,2,Loyal / Core,False
16281,72,1,2062.06,2062.0600000000004,17,934,2,Loyal / Core,False
16282,340,1,168.3,168.3,11,114,1,At risk / Lapsed,False
16283,6,5,1569.11,313.822,116,1234,3,Champions / VIP,False
16284,31,2,823.97,411.985,87,544,0,Recent / Promising,False
16287,170,1,142.5,142.5,8,298,1,At risk / Lapsed,False
16292,122,1,302.25,302.25,17,191,1,At risk / Lapsed,False
16293,22,10,2248.9900000000002,224.89899999999997,102,982,3,Champions / VIP,False
16295,10,4,1328.55,332.1375000000001,70,841,2,Loyal / Core,False
16297,269,1,301.9,301.90000000000003,20,206,1,At risk / Lapsed,False
16298,23,3,598.2,199.39999999999998,22,198,0,Recent / Promising,False
16302,127,1,233.22,233.22,11,158,1,At risk / Lapsed,False
16303,26,3,5360.63,1786.876666666667,119,2659,2,Loyal / Core,False
16305,139,1,361.21999999999997,361.21999999999986,22,256,1,At risk / Lapsed,False
16306,214,6,632.27,105.37833333333333,36,487,2,Loyal / Core,False
16308,38,4,2560.0,640.0,1,8000,2,Loyal / Core,False
16309,106,2,706.57,353.285,39,467,1,At risk / Lapsed,False
16311,18,2,616.26,308.13,35,394,0,Recent / Promising,False
16313,3,2,274.15000000000003,137.07500000000002,16,165,0,Recent / Promising,False
16315,331,1,226.37,226.37,14,75,1,At risk / Lapsed,False
16316,64,8,2938.91,367.36375,120,1484,2,Loyal / Core,False
16317,120,3,1341.65,447.2166666666667,64,890,2,Loyal / Core,False
16318,35,1,328.15,328.15,19,199,0,Recent / Promising,False
16319,218,1,404.40000000000003,404.40000000000003,3,72,1,At risk / Lapsed,False
16320,172,2,1038.46,519.23,56,732,1,At risk / Lapsed,False
16321,72,5,373.65000000000003,74.72999999999999,7,135,2,Loyal / Core,False
16322,1,2,326.75,163.37499999999997,28,231,0,Recent / Promising,False
16323,196,1,207.50000000000003,207.50000000000003,1,50,1,At risk / Lapsed,False
16324,128,3,428.68,142.89333333333332,100,282,1,At risk / Lapsed,False
16325,47,3,594.24,198.08,14,194,2,Loyal / Core,False
16326,6,14,3110.96,222.21142857142857,158,709,3,Champions / VIP,False
16327,14,6,3813.62,635.6033333333334,141,2535,3,Champions / VIP,False
16330,18,3,251.91,83.97,39,147,0,Recent / Promising,False
16332,28,7,1593.2,227.6,125,801,2,Loyal / Core,False
16333,8,22,26626.8,1210.3090909090909,9,32184,3,Champions / VIP,True
16337,37,1,151.05,151.05,10,87,1,At risk / Lapsed,False
16338,157,1,214.79999999999998,214.8,11,94,1,At risk / Lapsed,False
16339,284,1,109.95,109.95000000000002,17,23,1,At risk / Lapsed,False
16340,107,1,549.07,549.07,124,501,1,At risk / Lapsed,False
16341,25,4,1971.87,492.9675,60,1398,2,Loyal / Core,False
16342,75,4,322.41,80.6025,10,157,2,Loyal / Core,False
16343,16,2,370.47999999999996,185.23999999999998,29,195,0,Recent / Promising,False
16344,158,1,101.10000000000001,101.10000000000001,1,18,1,At risk / Lapsed,False
16345,44,1,575.41,575.4100000000001,35,289,0,Recent / Promising,False
16347,11,2,887.65,443.82500000000005,61,353,0,Recent / Promising,False
16348,32,7,1467.11,209.58714285714288,156,813,2,Loyal / Core,False
16349,291,1,53.5,53.5,9,9,1,At risk / Lapsed,False
16350,21,4,1116.47,279.1175,40,545,2,Loyal / Core,False
16351,333,1,153.9,153.9,8,90,1,At risk / Lapsed,False
16352,18,2,494.44,247.22,28,300,0,Recent / Promising,False
16353,4,23,6675.71,290.2482608695653,51,2006,3,Champions / VIP,False
16354,63,2,395.8,197.9,38,150,1,At risk / Lapsed,False
16356,198,3,211.77,70.59,20,93,1,At risk / Lapsed,False
16357,33,3,658.88,219.62666666666667,31,246,2,Loyal / Core,False
16358,1,4,2027.5,506.875,82,1302,3,Champions / VIP,False
16359,7,9,1750.92,194.5466666666667,39,1183,3,Champions / VIP,False
16360,5,6,3512.53,585.4216666666667,365,2144,3,Champions / VIP,False
16361,10,4,896.66,224.16500000000002,87,421,0,Recent / Promising,False
16362,32,5,734.77,146.954,58,351,2,Loyal / Core,False
16363,53,1,109.36000000000001,109.36000000000001,5,52,1,At risk / Lapsed,False
16364,12,2,707.04,353.5199999999999,48,280,0,Recent / Promising,False
16365,18,9,1540.42,171.1577777777778,45,504,3,Champions / VIP,False
16366,19,1,327.3,327.3,18,256,0,Recent / Promising,False
